created_at,source,original_text,cleaned_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
Sat Jun 19 07:28:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bolivianodecepa: #Bolivia has among the worst #COVID19 infection and death rates; but despite its low population, the vaccination rate…","#Bolivia has among the worst #COVID19 infection and death rates; but despite its low population, the vaccination rate isn't impressive. Yet, the authorities and their families have ""VIP access to vaccines."" There should be international justice...","Sentiment(polarity=0.0, subjectivity=0.575)",0.0,0.575,en,1.0,1.0,Oscar_Alvinn,5735,150,1084,,Bolivia,bolivianodecepa,Bolivia,
Sat Jun 19 07:29:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @eNCA: Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to…,Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of #COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to #eNCA about this. #DStv403 https://t.co/3cv04mvio1,"Sentiment(polarity=-0.05, subjectivity=0.2625)",-0.05,0.2625,en,25.0,12.0,carolinereynol3,12,1,19,,,eNCA,,
Sat Jun 19 07:29:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🆕Further positive news in hospitals,,,,,en,,,eoghanymurphy,23967,3756,5000,,,,Dublin,
Sat Jun 19 07:29:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The EXPIRED ONE 
#ApartheidIsrael",,,,,en,,,ashrfelhakeem,16633,213,261,,ApartheidIsrael,,,
Sat Jun 19 07:29:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @lizAOBB: Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in…,"Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older people,at risks groups already vaccinated? I cannot accept that it’s a fair risk for children","Sentiment(polarity=0.39583333333333326, subjectivity=0.4916666666666667)",0.39583333333333326,0.4916666666666667,en,107.0,41.0,Mike__Oliver,52291,845,963,,,lizAOBB,United Kingdom,
Sat Jun 19 07:29:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Court orders AstraZeneca to deliver vaccines to EU https://t.co/edBsZ2ktGB via @IrishTimes #COVID19 #access2meds #EU #Belgium,,,,,en,,,DrRimmer,424966,16830,18510,False,COVID19,IrishTimes,"Brisbane, Queensland",
Sat Jun 19 07:29:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @paulreiddublin: Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatie…","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive","Sentiment(polarity=0.050841750841750855, subjectivity=0.39461279461279464)",0.050841750841750855,0.39461279461279464,en,638.0,35.0,McConnellDaniel,16119,25595,5161,,COVID19,paulreiddublin,"Irish Parliament, Oireachtas",
Sat Jun 19 07:30:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DOH: Nearly 98 pct of #COVID19 vaccines in PH already distributed #COVID19VaccinePH https://t.co/8dmjfMy2eD,,,,,en,,,ABSCBNNews,894764,7447671,1067,False,COVID19,,"Manila, Philippines",
Sat Jun 19 07:30:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Uganda: the President has imposed a lockdown to fight coronavirus.

Public transport, cross-border movements of peo… https://t.co/yaAQrmUgFH",,,,,en,,,LutherBurgsvik,12595,1372,344,False,,,,
Sat Jun 19 07:30:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday, the National Healt… https://t.co/6481qIftaO",,,,,en,,,PDChina,99587,6927948,4359,False,COVID19,,"Beijing, China",
Sat Jun 19 07:30:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EricNewton2020: Israel gave expired Covid19 vaccines to Palestinians.

Never forget,never forgive.",,,,,en,6.0,3.0,Habib1Rehman,10744,229,2530,,,EricNewton2020,,
Sat Jun 19 07:30:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,584.0,298.0,Bernade63062744,14804,323,458,,,globalhlthtwit,uk,
Sat Jun 19 07:30:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,878.0,905.0,ND_Dhiya,71689,547,1452,False,,shawajason,Malaysia,
Sat Jun 19 07:30:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,878.0,906.0,diEmensional,3740,267,259,False,,shawajason,,
Sat Jun 19 07:30:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,878.0,907.0,eboizumi,21045,511,533,False,,shawajason,nsfw sometimes -14 dni,
Sat Jun 19 07:30:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NationAfrica: Tracking the spread of coronavirus: Africa Today

#Covid19 #NationNewsplex https://t.co/ByL2YMEIoS https://t.co/jKKR0MXmGh",,,,,en,5.0,2.0,nikosawa_,1954,100,415,False,Covid19,NationAfrica,,
Sat Jun 19 07:30:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Today's Front Page

📌 No fire tenders to fight fire
...in Tema

📌 Ghana, KOICA sign $650,00 agreement to procure… https://t.co/BtZ3e7Wc6f",,,,,en,,,Ghanaian_Times,28547,30616,74,False,,,"South Industrial Area, Accra",
Sat Jun 19 07:30:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,880.0,909.0,libyanhokage,22309,2938,1748,False,,shawajason,"A galaxy far, far away....",
Sat Jun 19 07:30:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @eNCA: 10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have bee…","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH","Sentiment(polarity=0.17727272727272728, subjectivity=0.5709090909090909)",0.17727272727272728,0.5709090909090909,en,8.0,8.0,SirMH_II,37071,805,1646,,COVID19,eNCA,Azania ,
Sat Jun 19 07:31:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MohamedFall: #COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19…,"#COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19vaccines, #oxygen &amp; #COVID19 tests. @UNICEF is helping to procure vital supplies but much more is needed. https://t.co/YlR1SVntwX","Sentiment(polarity=0.19999999999999998, subjectivity=0.3)",0.19999999999999998,0.3,en,11.0,10.0,nikiconfalone,3570,293,274,,COVID19,MohamedFall,Niger,
Sat Jun 19 07:31:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PDChina: Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday, the National Health Commissio…","Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday, the National Health Commission said Saturday. https://t.co/ytH2epZlFH","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2.0,1.0,247Chimeg,340,1445,1609,,COVID19,PDChina,Mongolia,
Sat Jun 19 07:31:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @m_etxe_ar: I don't think we should rush emergency approved vaccines on children when serious illness from covid is so rare on them. I a…,I don't think we should rush emergency approved vaccines on children when serious illness from covid is so rare on them. I agree completely @PooyaKazemi1983,"Sentiment(polarity=0.022222222222222227, subjectivity=0.6555555555555556)",0.022222222222222227,0.6555555555555556,en,29.0,6.0,ecehankoc,1794,93,674,,,m_etxe_ar,,
Sat Jun 19 07:31:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PDChina: Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday, the National Health Commissio…","Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday, the National Health Commission said Saturday. https://t.co/ytH2epZlFH","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4.0,2.0,mesapapern,266471,2013,546,,COVID19,PDChina,"Bangkok, Thailand",
Sat Jun 19 07:31:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,882.0,910.0,Y_Ahor_,17825,1041,731,False,,shawajason,he/him,
Sat Jun 19 07:31:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SamarDJarrah: When you do cheap propaganda because you are an Apartheid Colonial Settler occupation 👇🏻,,,,,en,66.0,27.0,Danilla94242658,20685,42,287,,,SamarDJarrah,,
Sat Jun 19 07:31:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @himantabiswa: ▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on ag…,"▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX","Sentiment(polarity=0.1375, subjectivity=0.5875)",0.1375,0.5875,en,28.0,7.0,CMOfficeAssam,8366,323306,48,,COVID19,himantabiswa,"Guwahati, India",
Sat Jun 19 07:31:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @globalhlthtwit: The greatest political failure of our generation. Millions will die because Germany and UK want to preserve patents on…,The greatest political failure of our generation. Millions will die because Germany and UK want to preserve patents on vaccines that were developed with up to 97% funding from taxpayers. Even AZ will make profits in Africa. @MoetiTshidi,"Sentiment(polarity=0.19583333333333333, subjectivity=0.42500000000000004)",0.19583333333333333,0.42500000000000004,en,209.0,117.0,zennnaku,2445,55,344,,,globalhlthtwit,PT Anjay Finance & Investment,
Sat Jun 19 07:31:37 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @EU_Commission: A new @EurobarometerEU survey shows 79% of Europeans intend to get vaccinated against #COVID19 this year. But people age…,"A new @EurobarometerEU survey shows 79% of Europeans intend to get vaccinated against #COVID19 this year. But people aged under 45 are more hesitant.

70% also believe the EU plays a key role in ensuring access to vaccines in their country. 🇪🇺

More info 👇 #StrongerTogether","Sentiment(polarity=0.20727272727272728, subjectivity=0.5709090909090909)",0.20727272727272728,0.5709090909090909,en,118.0,59.0,lionheart8279,72752,2460,3827,,COVID19,EU_Commission,,
Sat Jun 19 07:31:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @eNCA: 10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have bee…","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH","Sentiment(polarity=0.17727272727272728, subjectivity=0.5709090909090909)",0.17727272727272728,0.5709090909090909,en,8.0,9.0,FarahOsmanB,32740,1111,799,,COVID19,eNCA,Wherever the tweets take me...,
Sat Jun 19 07:32:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrRimmer: Court orders AstraZeneca to deliver vaccines to EU https://t.co/edBsZ2ktGB via @IrishTimes #COVID19 #access2meds #EU #Belgium,,,,,en,0.0,1.0,dietzi96,25008,259,5007,False,COVID19,DrRimmer,"Potsdam, Germany",
Sat Jun 19 07:32:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @himantabiswa: ▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on ag…,"▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX","Sentiment(polarity=0.1375, subjectivity=0.5875)",0.1375,0.5875,en,28.0,8.0,KovurTeja,45805,201,99,,COVID19,himantabiswa,,
Sat Jun 19 07:32:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,,,,,en,884.0,911.0,discommie,22361,980,579,False,,shawajason,,
Sat Jun 19 07:32:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @N_RamchanderRao: Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP…","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,en,109.0,82.0,Pintu542,853,523,689,,,N_RamchanderRao,"Chakki, India",
Sat Jun 19 07:32:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Looks Shopritey,,,,,en,,,buhle_mvalo,36658,3386,659,,,,"CPT|JHB, South Africa",
Sat Jun 19 07:32:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Biden touts 300M COVID-19 vaccines given in US, eyes July 4 goal - #coronavirus #COVID19 #vaccine #vaccinations… https://t.co/SDUOWJUj5M",,,,,en,,,billygee12,32651,1783,2626,False,coronavirus,,,
Sat Jun 19 07:32:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EpochTimesChina: Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and do…","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,66.0,42.0,JohnnybNetwork,60706,1465,1829,,COVID19,EpochTimesChina,CALIFORNIA,
